STUDENT_COURSES_ID,STUID,COURSEID,ENROLLEDSEMESTER,COURSEGRADE
6896,10925,269,2011-2,F
6897,10925,90,2012-1,C
6898,10925,215,2012-2,C
6899,10925,224,2013-1,F
6900,10925,81,2009-1,WF
6901,10925,202,2009-1,D
6902,10925,79,2010-2,B+
6903,10925,176,2011-2,B
6904,10925,82,2009-1,F
6905,10925,243,2009-2,D+
6906,10925,162,2009-3,C+
6907,10925,209,2012-1,C
6908,10925,162,2009-1,F
6909,10925,202,2009-2,C
6910,10925,81,2009-3,B+
6911,10925,73,2010-1,C
6912,10925,94,2012-1,B
6913,10925,80,2012-2,F
6914,10925,291,2012-2,B+
6915,10925,93,2013-1,C+
6916,10955,81,2009-1,F
6917,10955,202,2009-1,F
6918,10955,82,2009-1,F
6919,10958,82,2009-1,F
6920,10958,180,2009-1,C
6921,10958,197,2009-1,C
6922,10958,266,2009-2,B
6923,10958,135,2009-2,B
6924,10958,136,2009-2,A-
6925,10958,283,2009-2,B
6926,10958,196,2008-3,P
6927,10958,202,2009-1,WF
6928,10958,81,2009-1,B
6929,10958,157,2008-3,P
6930,10958,162,2009-1,C
6931,10958,163,2009-2,C+
6932,10971,82,2009-1,WP
6933,10971,197,2009-1,W
6934,10971,81,2009-1,A
6935,10971,279,2009-1,B+
6936,10971,162,2009-1,B
6937,10971,202,2009-1,B
6938,10977,162,2009-1,RE
6939,10977,180,2009-1,RE
6940,10977,202,2009-1,RE
6941,10977,197,2009-1,WF
6942,10977,81,2009-1,RE
6943,10977,82,2009-1,RE
6944,10983,70,2011-1,B
6945,10983,209,2011-1,F
6946,10983,79,2011-2,B+
6947,10983,80,2011-2,D+
6948,10983,95,2012-1,C
6949,10983,96,2012-2,RE
6950,10983,244,2011-1,C+
6951,10983,93,2012-1,B+
6952,10983,73,2011-1,A
6953,10983,99,2012-2,RE
6954,10983,208,2011-1,B+
6955,10983,278,2011-1,F
6956,10983,90,2012-1,C+
6957,10983,94,2012-1,B+
6958,10983,159,2012-2,RE
6959,10983,215,2012-2,RE
6960,10983,92,2012-1,D+
6961,10983,80,2012-2,RE
6962,10983,158,2011-2,C+
6963,10983,209,2012-1,F
6964,10983,97,2012-2,RE
6965,11004,197,2009-1,A-
6966,11004,202,2009-1,A-
6967,11004,92,2010-1,A-
6968,11004,268,2010-2,A
6969,11004,109,2010-2,A-
6970,11004,81,2009-1,A-
6971,11004,288,2009-1,A-
6972,11004,180,2009-2,B+
6973,11004,243,2009-2,A-
6974,11004,93,2010-1,B+
6975,11004,224,2010-1,B
6976,11004,162,2009-1,B
6977,11004,205,2009-2,B
6978,11004,95,2010-1,B+
6979,11004,96,2010-2,B+
6980,11004,269,2010-2,B
6981,11004,83,2009-2,A-
6982,11004,94,2010-1,B
6983,11004,97,2010-2,A-
6984,11004,99,2010-2,B+
6985,11004,278,2010-2,B+
6986,11004,82,2009-1,A-
6987,11004,90,2010-1,B
6988,11004,91,2009-2,C+
6989,11004,163,2009-2,B
6990,11029,82,2009-1,A-
6991,11029,83,2009-2,B
6992,11029,163,2009-2,B+
6993,11029,162,2009-1,B
6994,11029,91,2009-2,B
6995,11029,279,2009-2,A-
6996,11029,90,2010-1,C+
6997,11029,92,2010-1,B+
6998,11029,97,2010-2,B+
6999,11029,269,2010-2,B+
7000,11029,243,2009-1,C+
7001,11029,205,2009-2,B
7002,11029,294,2009-2,A
7003,11029,268,2010-2,A
7004,11029,197,2009-1,A-
7005,11029,202,2009-1,A
7006,11029,94,2010-1,B+
7007,11029,224,2010-1,C+
7008,11029,176,2010-2,B
7009,11029,81,2009-1,B+
7010,11029,93,2010-1,B+
7011,11029,95,2010-1,B+
7012,11029,96,2010-2,A-
7013,11029,109,2010-2,A-
7014,11029,99,2010-2,A-
7015,11054,162,2009-1,B+
7016,11054,83,2009-2,A-
7017,11054,91,2009-2,C+
7018,11054,215,2010-2,WP
7019,11054,109,2010-2,A-
7020,11054,224,2011-1,B+
7021,11054,90,2010-1,C+
7022,11054,92,2010-1,B+
7023,11054,94,2010-1,B
7024,11054,96,2010-2,A-
7025,11054,269,2011-1,B
7026,11054,197,2009-1,WP
7027,11054,208,2010-1,B
7028,11054,176,2010-2,A
7029,11054,288,2009-2,C+
7030,11054,93,2010-1,A-
7031,11054,95,2010-1,C
7032,11054,209,2010-1,B
7033,11054,99,2010-2,A-
7034,11054,97,2010-2,B+
7035,11054,268,2011-1,B
7036,11054,202,2009-1,WF
7037,11054,81,2009-1,D+
7038,11054,82,2009-1,A
7039,11054,163,2009-2,B+
7040,11054,243,2009-2,C+
7041,11054,279,2009-2,A-
7042,11054,215,2010-3,B
7043,11082,162,2009-1,F
7044,11082,62,2009-2,WP
7045,11082,82,2009-1,D
7046,11082,285,2009-1,C
7047,11082,26,2009-2,
7048,11082,61,2009-2,WP
7049,11082,27,2009-2,F
7050,11082,51,2010-1,
7051,11082,210,2009-2,B+
7052,11082,264,2010-1,F
7053,11082,52,2010-1,
7054,11082,202,2009-1,C
7055,11082,197,2009-1,C
7056,11082,158,2010-1,
7057,11096,82,2009-1,C+
7058,11096,162,2009-1,C
7059,11096,163,2009-2,C
7060,11096,243,2009-2,A-
7061,11096,197,2009-1,WF
7062,11096,180,2009-1,C
7063,11096,81,2009-1,B+
7064,11096,202,2009-1,B
7065,11096,91,2009-2,B
7066,11096,285,2009-2,B
7067,11096,83,2009-2,F
7068,11107,180,2009-2,B+
7069,11107,92,2010-1,C+
7070,11107,99,2010-2,C
7071,11107,81,2009-1,A
7072,11107,82,2009-1,B+
7073,11107,162,2009-1,B
7074,11107,90,2010-1,C+
7075,11107,94,2010-1,B
7076,11107,202,2009-1,B+
7077,11107,243,2009-1,A-
7078,11107,97,2010-2,C
7079,11107,159,2010-2,C
7080,11107,91,2009-2,B
7081,11107,205,2009-2,C
7082,11107,297,2010-1,B
7083,11107,96,2010-2,C+
7084,11107,109,2010-2,B+
7085,11107,197,2009-1,C
7086,11107,163,2009-2,
7087,11107,83,2009-2,D+
7088,11107,285,2009-2,B
7089,11107,93,2010-1,C
7090,11107,95,2010-1,F
7091,11107,224,2010-1,C+
7092,11107,80,2010-2,C+
7093,11132,81,2009-1,B+
7094,11132,162,2009-1,B+
7095,11132,197,2009-1,F
7096,11132,82,2009-1,D
7097,11132,202,2009-1,D+
7098,11132,294,2009-1,B
7099,11138,157,2008-3,A-
7100,11138,162,2009-1,C
7101,11138,202,2009-1,C+
7102,11138,91,2009-2,C
7103,11138,94,2010-1,C+
7104,11138,289,2010-2,A-
7105,11138,81,2009-1,B
7106,11138,271,2009-2,A
7107,11138,272,2009-2,C
7108,11138,90,2010-1,D+
7109,11138,95,2010-1,D
7110,11138,109,2010-2,B+
7111,11138,93,2010-1,B+
7112,11138,97,2010-2,B
7113,11138,99,2010-2,C
7114,11138,82,2009-1,B+
7115,11138,197,2009-1,C+
7116,11138,163,2009-2,C
7117,11138,180,2009-2,B+
7118,11138,205,2009-2,C
7119,11138,92,2010-1,B
7120,11138,243,2009-1,C
7121,11138,285,2009-1,A
7122,11138,83,2009-2,C+
7123,11138,224,2010-1,D+
7124,11138,96,2010-2,C+
7125,11164,82,2009-1,F
7126,11164,202,2009-1,F
7127,11164,162,2009-1,F
7128,11164,81,2009-1,D
7129,11164,197,2009-1,F
7130,11169,157,2008-3,B+
7131,11169,162,2009-1,F
7132,11169,296,2009-1,B
7133,11169,104,2009-2,B
7134,11169,73,2010-1,F
7135,11169,271,2009-2,B+
7136,11169,91,2009-2,D+
7137,11169,243,2009-2,D+
7138,11169,81,2009-1,B
7139,11169,83,2009-2,F
7140,11169,272,2009-2,F
7141,11169,269,2010-2,C+
7142,11169,73,2011-1,C+
7143,11169,79,2010-2,B
7144,11169,158,2011-1,B
7145,11169,197,2009-1,WF
7146,11169,209,2010-1,C
7147,11169,224,2011-1,D
7148,11169,82,2009-1,F
7149,11169,202,2009-1,C
7150,11169,90,2010-1,C
7151,11169,215,2010-2,C
7152,11191,73,2010-1,WP
7153,11191,208,2010-1,C
7154,11191,157,2008-3,A-
7155,11191,209,2010-1,C
7156,11191,158,2010-1,F
7157,11191,176,2010-1,D
7158,11191,196,2008-3,P
7159,11198,81,2009-1,A-
7160,11198,82,2009-1,C
7161,11198,180,2009-1,C+
7162,11198,197,2009-1,A-
7163,11198,271,2009-2,A
7164,11198,272,2009-2,B
7165,11198,202,2009-1,A-
7166,11198,90,2010-1,B+
7167,11198,93,2010-1,A-
7168,11198,99,2010-2,B
7169,11198,83,2009-2,B+
7170,11198,163,2009-2,D+
7171,11198,243,2009-2,B+
7172,11198,92,2010-1,B
7173,11198,94,2010-1,B+
7174,11198,224,2010-1,A-
7175,11198,297,2010-2,B+
7176,11198,91,2009-2,B+
7177,11198,205,2009-2,A-
7178,11198,284,2010-1,C
7179,11198,162,2009-1,B
7180,11198,95,2010-1,C
7181,11198,96,2010-2,B+
7182,11198,97,2010-2,B+
7183,11198,109,2010-2,A
7184,11198,159,2010-2,B
7185,11224,82,2009-1,B+
7186,11224,162,2009-1,B
7187,11224,205,2009-2,A
7188,11224,95,2010-1,C+
7189,11224,157,2008-3,P
7190,11224,81,2009-1,B+
7191,11224,271,2009-2,B+
7192,11224,83,2009-2,B
7193,11224,92,2010-1,C+
7194,11224,93,2010-1,A
7195,11224,224,2010-1,B
7196,11224,96,2010-2,B+
7197,11224,197,2009-1,A
7198,11224,243,2009-2,C
7199,11224,272,2009-2,A-
7200,11224,109,2010-2,A-
7201,11224,278,2010-2,B
7202,11224,91,2009-2,A-
7203,11224,94,2010-1,B+
7204,11224,97,2010-2,B
7205,11224,176,2010-2,B+
7206,11224,202,2009-1,A
7207,11224,288,2009-1,B+
7208,11224,163,2009-2,C+
7209,11224,90,2010-1,C+
7210,11224,99,2010-2,B+
7211,11250,81,2009-1,F
7212,11250,81,2009-3,A-
7213,11250,94,2010-1,F
7214,11250,95,2010-1,D+
7215,11250,82,2009-1,D+
7216,11250,202,2009-1,C+
7217,11250,80,2010-2,D
7218,11250,158,2011-1,C
7219,11250,157,2008-3,P
7220,11250,91,2009-2,C+
7221,11250,93,2010-1,D+
7222,11250,176,2010-1,C+
7223,11250,224,2010-1,C
7224,11250,99,2010-2,D
7225,11250,95,2012-1,RE
7226,11250,162,2009-1,D+
7227,11250,205,2009-2,B
7228,11250,90,2010-1,C+
7229,11250,93,2011-1,C+
7230,11250,94,2012-1,RE
7231,11250,271,2009-2,C
7232,11250,272,2009-2,C
7233,11250,244,2010-2,C
7234,11250,197,2009-1,C+
7235,11250,83,2009-2,F
7236,11250,163,2009-2,B
7237,11250,285,2009-3,B
7238,11277,79,2012-2,C+
7239,11277,96,2013-2,C
7240,11277,97,2013-2,B
7241,11277,176,0000-1,TR
7242,11277,73,2012-1,B+
7243,11277,209,2012-1,C+
7244,11277,80,2012-2,B
7245,11277,269,2012-2,C+
7246,11277,90,2013-1,C
7247,11277,92,2013-1,B+
7248,11277,109,2013-2,B+
7249,11277,70,0000-1,TR
7250,11277,159,0000-1,TR
7251,11277,94,2013-1,B
7252,11277,95,2013-1,B
7253,11277,289,0000-1,TR
7254,11277,268,2012-2,A
7255,11277,244,2012-2,A
7256,11277,93,2013-1,A
7257,11277,99,2013-2,B
7258,11277,158,0000-1,TR
7259,11277,284,0000-1,TR
7260,11277,291,0000-1,TR
7261,11277,208,2012-1,B
7262,11301,159,0000-1,TR
7263,11301,203,0000-1,TR
7264,11301,209,2022-2,
7265,11301,291,0000-1,TR
7266,11301,74,2021-1,RE
7267,11301,74,2022-1,B+
7268,11301,73,2022-2,
7269,11301,158,0000-1,TR
7270,11301,176,0000-1,TR
7271,11301,265,0000-1,TR
7272,11301,278,0000-1,TR
7273,11301,73,2021-1,RE
7274,11301,78,2022-2,
7275,11301,208,2022-1,A-
7276,11301,70,0000-1,TR
7277,11301,281,0000-1,TR
7278,11301,208,2021-1,RE
7279,11301,160,2022-2,
7280,11319,244,2011-3,C
7281,11319,209,2012-1,WF
7282,11319,269,2012-1,C+
7283,11319,94,2013-1,RE
7284,11319,158,2011-1,D+
7285,11319,284,2011-3,B
7286,11319,289,2012-2,B
7287,11319,215,2013-1,RE
7288,11319,70,2010-3,C+
7289,11319,159,2012-2,B
7290,11319,158,2012-1,B+
7291,11319,79,2012-2,C
7292,11319,80,2012-2,C
7293,11319,93,2013-1,RE
7294,11319,209,2011-1,WP
7295,11319,208,2011-1,C
7296,11319,268,2012-1,A-
7297,11319,73,2012-1,B
7298,11319,176,2012-1,B
7299,11319,209,2012-3,B
7300,11319,92,2013-1,RE
7301,11319,73,2011-1,D+
7302,11319,278,2012-2,B+
7303,11319,90,2013-1,RE
7304,11319,95,2013-1,RE
7305,11344,244,2010-2,C+
7306,11344,209,2010-1,F
7307,11344,159,2010-2,C
7308,11344,70,2010-1,A-
7309,11344,158,2010-1,C
7310,11344,208,2010-1,C
7311,11344,79,2010-2,F
7312,11344,73,2010-1,F
7313,11344,289,2010-1,A-
7314,11353,208,2011-1,WP
7315,11353,158,2011-1,B
7316,11353,73,2011-1,WF
7317,11356,81,2009-1,B
7318,11356,197,2009-1,B
7319,11356,91,2009-2,C
7320,11356,82,2009-1,F
7321,11356,73,2010-1,WF
7322,11356,162,2009-1,C+
7323,11356,284,2010-1,C+
7324,11356,202,2009-1,C
7325,11356,271,2009-2,A-
7326,11356,224,2010-1,WP
7327,11356,176,2010-1,C+
7328,11356,163,2009-2,C
7329,11356,205,2009-2,C+
7330,11356,243,2009-2,C
7331,11356,272,2009-2,D+
7332,11371,180,2009-1,WF
7333,11371,81,2009-1,B
7334,11371,210,2008-3,B
7335,11371,162,2009-1,C+
7336,11371,82,2009-1,WP
7337,11371,197,2009-1,C
7338,11371,202,2009-1,C
7339,11378,288,2009-1,A-
7340,11378,243,2009-2,B+
7341,11378,93,2010-1,C+
7342,11378,94,2010-1,C
7343,11378,197,2009-1,W
7344,11378,82,2009-1,C
7345,11378,202,2009-1,F
7346,11378,163,2009-2,B+
7347,11378,180,2009-2,A
7348,11378,278,2010-1,C
7349,11378,80,2010-2,D
7350,11378,99,2010-2,F
7351,11378,95,2013-1,RE
7352,11378,81,2009-1,A
7353,11378,162,2009-1,C+
7354,11378,91,2009-2,C
7355,11378,95,2010-1,D+
7356,11378,268,2010-2,A
7357,11378,90,2013-1,RE
7358,11378,83,2009-2,F
7359,11378,209,2010-1,WF
7360,11378,90,2010-1,C
7361,11378,269,2010-2,C
7362,11378,208,2013-1,RE
7363,11378,202,2009-2,D+
7364,11378,209,2013-1,RE
7365,11404,210,2009-2,C+
7366,11404,265,2010-1,C+
7367,11404,217,2010-2,WP
7368,11404,246,2010-2,D+
7369,11404,289,2010-2,C
7370,11404,202,2009-1,WF
7371,11404,159,2010-2,WP
7372,11404,130,2010-2,C
7373,11404,243,2009-2,C
7374,11404,284,2010-1,D
7375,11404,82,2009-1,WP
7376,11404,197,2009-1,WF
7377,11404,162,2009-1,F
7378,11404,162,2009-2,C
7379,11404,2,2010-1,C+
7380,11404,253,2010-1,B
7381,11404,3,2010-2,C+
7382,11404,243,2009-1,D+
7383,11404,70,2010-1,WF
7384,11423,82,2009-1,A
7385,11423,94,2010-1,B+
7386,11423,80,2010-2,A-
7387,11423,215,2010-2,A
7388,11423,202,2009-1,A
7389,11423,79,2010-2,A
7390,11423,278,2010-3,B+
7391,11423,92,2011-1,A
7392,11423,93,2011-1,A
7393,11423,81,2009-1,B+
7394,11423,162,2009-1,B
7395,11423,90,2010-1,B+
7396,11423,268,2010-2,A
7397,11423,269,2010-2,A-
7398,11423,224,2010-3,A
7399,11423,159,2010-1,B+
7400,11423,99,2011-2,A-
7401,11423,197,2009-1,W
7402,11423,288,2009-1,A
7403,11423,209,2010-1,A
7404,11423,176,2010-2,A-
7405,11423,95,2011-1,A
7406,11423,109,2011-2,A-
7407,11423,244,2010-1,B+
7408,11423,96,2011-2,A-
7409,11423,97,2011-2,A-
7410,11449,271,2009-2,C+
7411,11449,91,2009-2,D+
7412,11449,81,2009-1,A
7413,11449,202,2009-1,C
7414,11449,163,2009-2,B
7415,11449,180,2009-2,B+
7416,11449,272,2009-2,C
7417,11449,82,2009-1,C
7418,11449,294,2009-1,A
7419,11449,83,2009-2,D
7420,11449,162,2009-1,C
7421,11449,197,2009-1,F
7422,11449,243,2009-2,B+
7423,11462,197,2009-1,WF
7424,11462,279,2009-1,B
7425,11462,162,2009-1,B
7426,11462,82,2009-1,WP
7427,11462,202,2009-1,WF
7428,11462,81,2009-1,C+
7429,11468,72,2013-2,RE
7430,11468,208,2013-2,RE
7431,11468,74,2013-2,RE
7432,11471,79,2010-2,A-
7433,11471,244,2010-2,A-
7434,11471,93,2011-1,D+
7435,11471,70,2010-1,A
7436,11471,80,2010-2,C+
7437,11471,90,2011-1,B
7438,11471,95,2011-1,B+
7439,11471,97,2011-2,D+
7440,11471,99,2011-2,B+
7441,11471,208,2010-1,A-
7442,11471,94,2011-1,C
7443,11471,224,2011-1,C
7444,11471,269,2013-2,F
7445,11471,73,2010-1,B+
7446,11471,158,2010-1,B
7447,11471,209,2010-1,C+
7448,11471,215,2010-2,D+
7449,11471,215,2011-2,D+
7450,11471,96,2020-2,RE
7451,11471,215,2020-2,RE
7452,11471,269,2020-2,RE
7453,11471,291,2010-1,B
7454,11471,278,2010-2,A-
7455,11471,96,2011-2,C
7456,11471,109,2011-2,B+
7457,11471,92,2012-1,C
7458,11471,93,2012-1,B
7459,11471,94,2012-1,C+
7460,11471,269,2012-1,D+
7461,11471,97,2013-2,F
7462,11471,97,2020-2,RE
7463,11471,159,2010-2,B+
7464,11471,92,2011-1,C
7465,11471,176,2011-2,B+
7466,11471,268,2012-1,A
7467,11506,278,2010-1,RE
7468,11506,209,2010-1,RE
7469,11506,81,2009-2,C
7470,11506,180,2009-2,C+
7471,11506,284,2010-1,RE
7472,11506,157,2009-2,B
7473,11506,243,2009-2,C
7474,11506,91,2009-2,D+
7475,11506,95,2010-1,RE
7476,11506,202,2009-2,B+
7477,11506,73,2010-1,RE
7478,11517,210,2009-2,WF
7479,11517,162,2009-2,C+
7480,11517,285,2009-2,C
7481,11517,180,2009-2,B
7482,11521,158,2015-1,A-
7483,11521,90,2016-1,C
7484,11521,208,2017-1,B
7485,11521,99,2017-2,B
7486,11521,109,2017-2,B+
7487,11521,215,2017-2,C+
7488,11521,244,2015-2,B+
7489,11521,209,2016-2,B
7490,11521,263,2017-1,C+
7491,11521,93,2018-1,B+
7492,11521,155,0000-1,TR
7493,11521,80,2015-2,B
7494,11521,209,2016-1,WF
7495,11521,95,2016-1,B+
7496,11521,268,2016-2,A
7497,11521,269,2016-2,C+
7498,11521,73,2015-1,B+
7499,11521,74,2015-1,A
7500,11521,278,2015-2,B+
7501,11521,176,2015-3,A
7502,11521,94,2016-1,A-
7503,11521,97,2017-2,B+
7504,11521,156,0000-1,TR
7505,11521,299,2015-1,A
7506,11521,79,2015-2,A-
7507,11521,96,2017-2,A-
7508,11521,224,2018-1,C
7509,11521,159,2015-2,B+
7510,11521,93,2016-1,C
7511,11521,92,2017-1,B
7512,11551,158,2010-1,D
7513,11551,209,2010-1,F
7514,11551,244,2010-2,C+
7515,11551,73,2010-1,F
7516,11551,208,2011-1,F
7517,11551,209,2011-1,F
7518,11551,278,2011-2,W
7519,11551,208,2010-1,F
7520,11551,70,2010-2,C+
7521,11551,73,2011-1,F
7522,11551,176,2011-2,C
7523,11551,284,2011-2,F
7524,11551,79,2010-2,D+
7525,11564,269,2010-1,F
7526,11564,209,2010-1,D
7527,11564,244,2010-1,C+
7528,11564,70,2010-2,F
7529,11564,176,2011-1,
7530,11564,73,2011-1,F
7531,11564,91,2009-2,F
7532,11564,243,2009-2,D+
7533,11564,180,2009-2,F
7534,11564,73,2010-1,F
7535,11564,81,2009-2,
7536,11564,162,2009-2,F
7537,11564,202,2009-2,C+
7538,11564,79,2010-2,B
7539,11564,278,2010-2,C+
7540,11564,209,2011-1,
7541,11580,202,2009-2,C+
7542,11580,73,2010-1,B+
7543,11580,269,2010-2,C+
7544,11580,90,2011-1,F
7545,11580,93,2012-1,C+
7546,11580,94,2012-1,C
7547,11580,109,2012-2,B
7548,11580,90,2014-1,C+
7549,11580,209,2015-1,D+
7550,11580,268,2010-2,B+
7551,11580,96,2011-2,C
7552,11580,224,2012-1,WF
7553,11580,95,2012-1,D
7554,11580,95,2015-1,C
7555,11580,285,2009-2,C
7556,11580,90,2012-1,D+
7557,11580,224,2014-1,F
7558,11580,91,2009-2,C+
7559,11580,70,2010-1,A
7560,11580,159,2010-1,C+
7561,11580,99,2011-2,C+
7562,11580,97,2012-2,C
7563,11580,224,2015-1,F
7564,11580,162,2009-2,B+
7565,11580,180,2009-2,B
7566,11580,243,2009-2,C
7567,11580,224,2011-1,WF
7568,11580,92,2011-1,C+
7569,11580,93,2011-1,F
7570,11580,79,2011-2,B
7571,11580,289,2012-2,C
7572,11580,209,2010-1,D
7573,11580,99,2010-2,WF
7574,11580,80,2010-2,C
7575,11580,215,2010-2,B
7576,11580,94,2011-1,F
7577,11580,95,2011-1,F
7578,11580,97,2011-2,D+
7579,11618,244,2014-2,B
7580,11618,158,2015-1,B
7581,11618,208,2015-1,C+
7582,11618,176,2015-3,W
7583,11618,99,2016-2,B
7584,11618,176,2017-1,B
7585,11618,224,2017-1,C
7586,11618,162,2009-2,NG
7587,11618,180,2009-2,F
7588,11618,202,2009-2,F
7589,11618,243,2009-2,F
7590,11618,285,2009-2,F
7591,11618,268,2015-2,A
7592,11618,269,2015-2,D+
7593,11618,95,2016-1,A
7594,11618,73,2017-1,B+
7595,11618,156,2014-2,P
7596,11618,74,2015-1,A-
7597,11618,80,2015-2,B
7598,11618,92,2016-1,C+
7599,11618,93,2016-1,B
7600,11618,209,2016-1,C+
7601,11618,269,2017-1,B+
7602,11618,81,2009-2,F
7603,11618,159,2015-2,B
7604,11618,90,2016-1,C
7605,11618,215,2016-2,D+
7606,11618,215,2016-3,C+
7607,11618,94,2015-1,B+
7608,11618,97,2016-2,B
7609,11618,109,2016-2,B+
7610,11618,73,2014-2,C+
7611,11618,278,2014-2,C
7612,11618,79,2015-2,A
7613,11618,291,2015-3,A-
7614,11618,96,2016-2,B+
7615,11654,208,2011-1,F
7616,11654,268,2011-2,D
7617,11654,278,2011-2,B
7618,11654,129,2013-1,F
7619,11654,253,2013-2,F
7620,11654,183,2014-2,C
7621,11654,184,2014-2,B
7622,11654,209,2011-1,
7623,11654,73,2011-1,D+
7624,11654,244,2011-1,B
7625,11654,269,2011-2,F
7626,11654,253,2012-1,D+
7627,11654,188,2015-1,C+
7628,11654,209,2010-1,W
7629,11654,73,2010-1,F
7630,11654,158,2010-1,C+
7631,11654,203,2013-1,D
7632,11654,70,2010-1,B
7633,11654,289,2010-1,C+
7634,11654,284,2010-2,B+
7635,11654,208,2012-1,WF
7636,11654,183,2013-1,C+
7637,11654,189,2015-1,B+
7638,11654,180,0000-1,B+
7639,11654,244,2010-1,F
7640,11654,95,2012-1,F
7641,11654,265,2013-2,B
7642,11654,281,2013-2,D+
7643,11654,208,2010-1,F
7644,11654,79,2010-2,C+
7645,11654,159,2010-2,B
7646,11654,291,2011-1,C+
7647,11654,161,2014-2,C
7648,11654,187,2015-1,C+
7649,11688,74,2015-1,C+
7650,11688,209,2015-1,C+
7651,11688,284,2015-1,B
7652,11688,73,2015-1,F
7653,11692,70,2012-1,F
7654,11692,73,2012-1,F
7655,11692,244,2011-2,F
7656,11692,158,2012-1,F
7657,11692,209,2012-1,F
7658,11692,158,2011-1,F
7659,11692,73,2011-1,F
7660,11692,208,2011-2,F
7661,11692,208,2011-1,
7662,11692,70,2011-1,F
7663,11702,208,2010-1,C
7664,11702,73,2011-1,WF
7665,11702,176,2011-1,B+
7666,11702,268,2011-2,A
7667,11702,73,2012-1,B
7668,11702,70,2010-1,C+
7669,11702,73,2010-1,F
7670,11702,289,2010-1,C+
7671,11702,215,2011-2,WF
7672,11702,284,2012-2,D+
7673,11702,158,2010-1,C
7674,11702,215,2010-2,WF
7675,11702,268,2011-1,WP
7676,11702,269,2011-1,WP
7677,11702,269,2011-2,WF
7678,11702,209,2010-1,C
7679,11702,159,2010-2,B
7680,11702,244,2010-2,B
7681,11702,95,2012-1,D
7682,11702,269,2012-1,B+
7683,11702,215,2012-2,B
7684,11702,79,2011-2,B+
7685,11702,80,2012-2,F
7686,11725,70,2010-1,C
7687,11725,73,2010-1,C+
7688,11725,208,2010-1,C
7689,11725,284,2010-2,C
7690,11725,244,2010-2,B+
7691,11725,95,2011-1,C
7692,11725,209,2010-1,WF
7693,11725,80,2010-2,W
7694,11725,158,2010-1,B
7695,11725,159,2010-2,WP
7696,11725,291,2010-2,A-
7697,11725,90,2011-1,B
7698,11725,94,2011-1,D+
7699,11725,209,2011-1,C
7700,11725,176,2010-1,B+
7701,11725,278,2010-2,B+
7702,11725,159,2011-1,A-
7703,11725,295,2011-1,B+
7704,11743,73,2010-1,RE
7705,11743,158,2010-1,RE
7706,11743,208,2010-1,RE
7707,11743,209,2010-1,RE
7708,11743,244,2010-1,RE
7709,11743,289,2010-1,RE
7710,11743,81,2009-3,C+
7711,11750,159,2010-2,F
7712,11750,79,2010-2,C
7713,11750,244,2010-2,C+
7714,11753,208,2010-1,C+
7715,11753,268,2011-2,WF
7716,11753,224,2012-1,C+
7717,11753,158,2010-1,B+
7718,11753,80,2010-2,C+
7719,11753,94,2011-1,B
7720,11753,79,2011-2,B
7721,11753,96,2011-2,C
7722,11753,97,2011-2,C
7723,11753,70,2010-1,B+
7724,11753,176,2010-1,C+
7725,11753,215,2010-2,C
7726,11753,244,2010-2,C
7727,11753,269,2012-1,B+
7728,11753,92,2011-1,B
7729,11753,93,2011-1,C+
7730,11753,99,2011-2,C+
7731,11753,209,2010-1,B
7732,11753,224,2011-1,D
7733,11753,109,2011-2,B
7734,11753,268,2012-1,A
7735,11753,289,2012-1,A-
7736,11753,73,2010-1,B+
7737,11753,284,2010-1,C
7738,11753,79,2010-2,WP
7739,11753,159,2010-2,C+
7740,11753,90,2011-1,C
7741,11753,95,2011-1,B+
7742,11753,269,2011-2,WF
7743,11782,79,2011-2,F
7744,11782,80,2011-2,F
7745,11782,159,2011-2,C+
7746,11782,208,2012-1,WF
7747,11782,94,2013-1,F
7748,11782,94,2015-1,A-
7749,11782,209,2015-1,A-
7750,11782,215,2015-2,C
7751,11782,268,2016-1,C+
7752,11782,80,2016-2,F
7753,11782,79,2017-2,B
7754,11782,158,2010-1,C
7755,11782,208,2010-1,D
7756,11782,268,2011-2,WF
7757,11782,90,2012-1,F
7758,11782,94,2014-1,
7759,11782,90,2014-1,C
7760,11782,80,2015-2,F
7761,11782,224,2016-1,WF
7762,11782,74,2016-2,A-
7763,11782,244,2010-1,F
7764,11782,244,2010-2,A-
7765,11782,208,2011-1,WF
7766,11782,269,2011-2,WF
7767,11782,94,2012-1,F
7768,11782,209,2010-1,F
7769,11782,159,2011-1,F
7770,11782,208,2013-1,C
7771,11782,269,2016-1,C+
7772,11782,73,2010-1,D+
7773,11782,73,2011-1,C
7774,11782,209,2014-1,D+
7775,11782,80,2017-2,D
7776,11782,80,2018-2,D+
7777,11782,70,2010-1,B+
7778,11782,176,2010-2,B+
7779,11782,284,2010-2,B+
7780,11782,209,2011-1,WF
7781,11782,289,2011-1,B
7782,11782,209,2013-1,D
7783,11822,209,2010-1,W
7784,11822,73,2010-1,W
7785,11822,176,2010-1,C
7786,11822,208,2010-1,WF
7787,11822,158,2010-1,C
7788,11822,70,2010-1,C
7789,11828,158,2010-1,A
7790,11828,269,2010-2,B
7791,11828,93,2011-1,B
7792,11828,95,2011-1,B
7793,11828,176,2011-2,B+
7794,11828,79,2010-2,C
7795,11828,80,2010-2,C
7796,11828,209,2011-1,C
